,duration,num_updates,action_loss,eval_avg_reward,eval_avg_ep_len,eval_d4rl_score
67,0:52:05,6800,0.06306074101477861,4364.931799731248,1000.0,37.41477082461872
68,0:52:49,6900,0.06270165368914604,4442.807638182052,1000.0,38.042033941369745
69,0:53:34,7000,0.06191851746290921,4305.2549175195945,1000.0,36.934094046317156
70,0:54:22,7100,0.06114271230995655,4339.582333553909,1000.0,37.21058958588422
71,0:55:08,7200,0.060012868233025075,4492.194022353522,1000.0,38.43982429427912
72,0:55:53,7300,0.059701225869357576,4924.086266034215,1000.0,41.918567897699596
73,0:56:42,7400,0.059487079307436935,4802.257108410965,1000.0,40.93727589953785
74,0:57:29,7500,0.058900052942335614,4890.381413161165,1000.0,41.647086890453174
75,0:58:26,7600,0.058106004483997824,4443.392153703881,1000.0,38.04674201302978
76,0:59:13,7700,0.057634426765143874,4830.309234873492,1000.0,41.16322613810246
77,1:00:01,7800,0.05696785513311625,4552.012855325621,1000.0,38.9216444371748
78,1:00:46,7900,0.05667423911392689,4767.914202565889,1000.0,40.66065559486815
79,1:01:31,8000,0.055956434085965165,4849.088897240892,1000.0,41.31448986485577
80,1:02:16,8100,0.054952321499586114,4488.358715058293,1000.0,38.40893221201635
81,1:03:00,8200,0.05520208325237036,4379.657968278004,1000.0,37.53338505162668
82,1:03:44,8300,0.0538373476266861,4905.361166695393,1000.0,41.76774365739094
83,1:04:29,8400,0.05378747802227735,4966.062574731258,1000.0,42.256672639129036
84,1:05:13,8500,0.05277358137071133,4948.487363302918,1000.0,42.11511035078125
85,1:05:57,8600,0.052445767261087885,4609.869500327317,1000.0,39.387659830273215
86,1:06:41,8700,0.05244192194193602,4723.6756070466245,1000.0,40.30432891051879
87,1:07:25,8800,0.05154969844967127,4324.530594544666,1000.0,37.08935300068297
88,1:08:10,8900,0.05146684240549803,4943.560219094873,1000.0,42.07542389739465
89,1:08:54,9000,0.05206151738762856,4523.854971832925,1000.0,38.69484236207549
90,1:09:38,9100,0.05054484277963638,4982.915681953748,1000.0,42.392418626249224
91,1:10:23,9200,0.04981490548700094,5010.356986459847,1000.0,42.61344890386331
92,1:11:07,9300,0.04969214163720608,4672.340743983453,1000.0,39.89084422972999
93,1:11:51,9400,0.04987182389944792,5008.033696723017,1000.0,42.59473560342982
94,1:12:35,9500,0.04836590778082609,4935.176775166829,1000.0,42.00789813751811
95,1:13:19,9600,0.04833526697009802,4583.415372166562,1000.0,39.17458091887854
96,1:14:03,9700,0.04898699291050434,5008.0818133580515,1000.0,42.595123166389776
97,1:14:48,9800,0.04816077660769224,4987.342507733438,1000.0,42.42807518662945
98,1:15:32,9900,0.0475557267293334,4973.207958081004,1000.0,42.3142262465059
99,1:16:17,10000,0.04738544635474682,4971.898756765151,1000.0,42.30368107981271
100,1:17:01,10100,0.04685639087110758,4977.882782441533,1000.0,42.35188035023028
101,1:17:45,10200,0.04694512948393822,4955.456234760295,1000.0,42.17124221552326
102,1:18:30,10300,0.04603830847889185,4933.318023899008,1000.0,41.992926534814224
103,1:19:14,10400,0.046809835396707064,4592.819811436934,1000.0,39.25033044537327
104,1:19:59,10500,0.045678039342164994,4979.62448849184,1000.0,42.3659091939296
105,1:20:53,10600,0.045413269065320484,4973.648272668112,1000.0,42.31777282919131
106,1:21:38,10700,0.04516366574913264,4926.094846821152,1000.0,41.93474632569117
107,1:22:35,10800,0.04529505651444197,4505.487870689983,1000.0,38.546901674208854
108,1:23:35,10900,0.04456073343753815,4960.988971283199,1000.0,42.21580650689473
109,1:24:36,11000,0.04477448154240846,4921.558586787377,1000.0,41.89820831000128
110,1:25:22,11100,0.044482230208814144,4991.347623599277,1000.0,42.4603350185739
111,1:26:06,11200,0.044093156792223455,4558.405590299538,1000.0,38.97313572053138
112,1:26:57,11300,0.04441542726010085,5022.616639578724,1000.0,42.71219619671577
113,1:27:48,11400,0.04355392377823592,5082.080303283854,1000.0,43.19115557321965
114,1:28:32,11500,0.04328299786895514,5057.556689376153,1000.0,42.993626290713635
115,1:29:17,11600,0.043763098679482935,5000.879221501868,1000.0,42.5371087641532
116,1:30:01,11700,0.042863015756011015,5086.484155719272,1000.0,43.22662709120655
