duration,num_updates,action_loss,eval_avg_reward,eval_avg_ep_len,eval_d4rl_score
0:00:50,100,0.648569563627243,9.791683762848228,11.8,0.9237462236331611
0:01:28,200,0.607141290307045,10.96003875225573,12.6,0.9596451031145774
0:02:06,300,0.5481627225875855,14.825391533019546,15.3,1.0784119461441661
0:02:46,400,0.48277618080377577,71.08845254559778,45.8,2.8071509551421006
0:03:28,500,0.4129638901352882,204.7435669163048,109.6,6.913838465675286
0:04:12,600,0.36223515719175337,354.63525885582237,168.1,11.519411115243985
0:04:59,700,0.3224516436457634,594.2275191299143,246.2,18.881123740463778
0:05:47,800,0.2943602591753006,614.9085918051827,273.8,19.516570451649027
0:06:32,900,0.27422395676374434,377.9920564021816,174.2,12.237072158155097
0:07:18,1000,0.2589342734217644,421.65785246476787,179.5,13.57874756034243
0:08:04,1100,0.2483059647679329,616.1879212801271,230.3,19.555879133560286
0:08:49,1200,0.23774641558527945,389.59061932566686,183.8,12.593449643014365
0:09:35,1300,0.22756794542074205,514.4769711184019,205.5,16.430708123978885
0:10:23,1400,0.21979302570223808,806.700850504056,283.5,25.40958006167437
0:11:12,1500,0.2124730460345745,818.3928069437771,280.1,25.768827156039386
0:12:00,1600,0.20533964157104492,814.1046868625456,281.3,25.637070363460413
0:12:48,1700,0.1989651092886925,788.8404227433434,279.5,24.86080049597618
0:13:34,1800,0.1932859268784523,623.3517816734192,229.9,19.775995933002296
0:14:20,1900,0.18721728697419165,604.2032610287299,230.0,19.18763842085634
0:15:06,2000,0.18397217571735383,642.4768243825004,236.6,20.363632062016833
0:15:56,2100,0.18052443176507948,918.1469595537612,307.9,28.833873597217902
0:16:45,2200,0.175783871114254,893.0285447408984,302.5,28.062085096029175
0:17:34,2300,0.17322211995720863,836.5358952911974,287.4,26.32629175191108
0:18:24,2400,0.17006334871053697,1092.0053090515057,349.0,34.17584585055042
0:19:16,2500,0.16640724003314972,1150.2123894071196,366.1,35.96431680466597
0:20:04,2600,0.16354369193315507,900.2408471609036,306.1,28.28369032535301
0:20:55,2700,0.16002631694078445,1080.80069481592,346.6,33.831572834450206
0:21:50,2800,0.1577116085588932,1501.9704918554128,474.2,46.77243748792401
0:22:39,2900,0.15638397857546807,902.4929845285993,307.1,28.352889505971486
0:23:29,3000,0.15354946807026862,1038.9899254449783,341.3,32.546894988863315
0:24:30,3100,0.1524072003364563,1218.1978591448742,382.5,38.05323858505808
0:25:23,3200,0.15003470748662948,1447.5262594953404,444.9,45.09958381444963
0:26:16,3300,0.1457542099058628,1208.6833328336916,385.5,37.7608952164205
0:27:04,3400,0.14503645561635495,867.3044579610547,293.6,27.27168671586956
0:27:55,3500,0.1434373440593481,1113.4831141617656,358.3,34.83577296531335
0:28:47,3600,0.14136259764432907,1268.2816393395283,400.5,39.59211299008237
0:29:42,3700,0.13946433179080486,1551.0203026384331,495.0,48.27954214519849
0:30:47,3800,0.13796746104955673,1359.1061573845432,424.6,42.382787448458394
0:31:42,3900,0.13660455361008644,1337.3335869270675,423.7,41.713803372608346
0:32:35,4000,0.13492576733231545,1260.5131397154366,403.9,39.35341804352497
0:33:31,4100,0.1337595248222351,1602.806883457774,491.9,49.870736808158696
0:34:31,4200,0.1327200772613287,1919.7463622657567,608.1,59.60902033994776
0:35:28,4300,0.13013287082314492,1718.7765705236027,538.6,53.4340218176103
0:36:28,4400,0.13039979845285415,1956.564913645633,619.7,60.74030727812123
0:37:28,4500,0.12748417481780053,1900.1402898916415,604.5,59.00660409176687
0:38:28,4600,0.12566563069820405,1937.0495269455532,612.3,60.1406774382772
0:39:27,4700,0.12618642933666707,1619.0080505571393,501.5,50.36853392498647
0:40:27,4800,0.12464966714382171,1835.7138398829109,574.2,57.02703676398766
0:41:23,4900,0.12264418751001357,1636.013629741877,510.4,50.89104741035633
0:42:19,5000,0.12202038705348968,1671.3287522906096,522.1,51.97613998901799
0:43:18,5100,0.12134742371737957,1868.2987074032485,597.8,58.02823951711985
0:44:18,5200,0.12005957908928394,1953.3116203419115,615.0,60.640346576718976
0:45:17,5300,0.12018336251378059,1840.783557724279,589.3,57.182808932071914
0:46:16,5400,0.11623787842690944,1836.3442064666137,576.7,57.04640540983813
0:47:13,5500,0.11780578069388867,1797.5613148297975,564.9,55.85476214607552
0:48:09,5600,0.11479436106979847,1671.5396884626884,523.8,51.98262121457733
0:49:06,5700,0.11438754841685295,1727.765210278411,544.7,53.710206794081685
0:50:00,5800,0.1144917456805706,1508.930770257324,475.4,46.98629902638847
0:50:57,5900,0.11335794746875763,1772.1084906400379,555.9,55.07269858120537
0:51:59,6000,0.11140007726848125,1890.3838880351875,593.4,58.70682885428128
0:52:51,6100,0.11162008993327617,1321.517232965491,418.1,41.227830025595054
0:53:50,6200,0.11113816753029823,1864.8209146007255,586.8,57.92138084333405
0:54:49,6300,0.10879709132015705,1830.0396796530142,574.5,56.85269249696433
0:55:46,6400,0.10864685870707035,1704.361323424118,528.2,52.991098884930686
0:56:43,6500,0.10770384579896927,1694.8013613882708,530.7,52.69735945805852
0:57:40,6600,0.10688597314059735,1730.4566345668431,540.8,53.79290350615956
0:58:33,6700,0.10562076717615128,1342.650621540579,428.8,41.87717459669648
0:59:29,6800,0.10509590849280358,1643.347321174611,516.6,51.11638243890885
1:00:23,6900,0.1040635897219181,1428.1700694434235,451.1,44.50484545137255
1:01:21,7000,0.10416218921542168,1847.0681558745487,575.5,57.37590951676671
1:02:16,7100,0.10321411937475204,1555.1056931581793,487.7,48.40506986856386
1:03:15,7200,0.10393177919089794,1873.3177903286244,583.9,58.18245587659864
1:04:09,7300,0.10119697332382202,1410.449906103196,449.3,43.960375650747636
1:05:06,7400,0.10007099233567715,1770.177019307853,552.2,55.013352186312936
1:06:02,7500,0.09971646152436733,1691.5973830175506,531.6,52.59891400745974
1:06:58,7600,0.0993777596950531,1603.1716406045,502.3,49.88194433752179
1:07:51,7700,0.09935993455350399,1446.3983956426814,460.7,45.06492906577724
1:08:48,7800,0.09820244528353214,1700.3049286909488,533.5,52.86646208620487
1:09:46,7900,0.09904529996216298,1840.4137680053555,576.5,57.17144677187792
1:10:46,8000,0.09797265447676182,2054.453893919757,637.4,63.74804442759974
1:11:51,8100,0.09773713268339634,1746.5531287886138,544.1,54.28748444378512
1:12:45,8200,0.0960708150267601,1334.7768820199085,427.5,41.63524604870957
1:13:43,8300,0.0948629393428564,1863.1638469063248,584.1,57.870465775573685
1:14:39,8400,0.09478869378566741,1588.7113011965953,499.8,49.43763589841631
1:15:42,8500,0.09367111779749393,1856.3315434318633,582.9,57.66053639517661
1:16:37,8600,0.09403191953897476,1533.9691151360785,487.5,47.75562729850238
1:17:33,8700,0.09381491005420685,1623.3251889225658,511.9,50.50118233346688
1:18:34,8800,0.0926191609352827,1985.244422526174,623.5,61.621513968059595
1:19:32,8900,0.09174103327095509,1926.85217175701,597.6,59.827353467171164
1:20:33,9000,0.09157714270055294,2029.5018650797563,643.5,62.98136830239377
1:21:27,9100,0.09154749773442745,1487.513186840884,475.5,46.32822228359999
1:22:25,9200,0.089630077034235,1835.1453857581964,576.7,57.00957044056811
1:23:20,9300,0.09010873667895794,1491.1071680832522,474.4,46.43865096379391
1:24:12,9400,0.0887365110218525,1379.4699678615286,437.8,43.00848596023214
1:25:07,9500,0.08870436787605286,1608.0137288287613,505.5,50.030722357196524
1:26:06,9600,0.08959654949605465,1908.4269511436937,597.6,59.26122007431307
1:27:05,9700,0.08740700207650662,1886.0923196610133,595.4,58.57496610944132
1:28:01,9800,0.08753197766840458,1741.2856899368846,544.4,54.12563709924658
1:28:58,9900,0.08853863686323166,1715.1616411863065,558.0,53.32294948617854
1:29:57,10000,0.08578162617981434,1883.3715103037346,600.7,58.491366511635526
1:30:50,10100,0.08640753485262394,1368.45523023234,436.9,42.670047093402644
1:31:44,10200,0.08550317868590356,1549.098964908117,488.1,48.220507115392444
1:32:37,10300,0.0864135567843914,1397.06404551233,448.0,43.54908165152379
1:33:33,10400,0.08532103762030602,1656.1472298123874,517.1,51.509672476377425
1:34:31,10500,0.08499579414725304,1813.7486566631512,572.5,56.352134467731574
1:35:24,10600,0.08438526280224323,1451.7402799344457,457.1,45.229063821166065
1:36:24,10700,0.08394303046166897,2026.3684046995688,645.2,62.885089587818165
1:37:30,10800,0.08432248152792454,2047.6504977082448,651.4,63.53900325186491
1:38:30,10900,0.083306999579072,1507.263740158428,474.5,46.93507785375283
