duration,num_updates,action_loss,eval_avg_reward,eval_avg_ep_len,eval_d4rl_score
0:00:11,100,0.6412723487615586,-0.9869671908196122,20.2,-0.05698459321912591
0:00:16,200,0.5928776508569717,2.2918990330575575,24.2,0.014439959522535031
0:00:22,300,0.5136207875609398,16.3356512300006,52.4,0.32035933865941046
0:00:31,400,0.4269720208644867,-0.0006673745601628811,108.1,-0.03549972057244225
0:00:40,500,0.35608836501836777,-4.998830198714646,103.5,-0.14437624064684107
0:00:49,600,0.3063909536600113,1.2892189841149422,120.9,-0.00740172877727888
0:00:59,700,0.26801478818058966,14.467858096484841,133.2,0.27967262561091066
0:01:09,800,0.24293274492025374,14.170848121524951,138.0,0.2732027658566944
0:01:19,900,0.22397424429655075,24.558617823066463,143.5,0.4994827523694267
0:01:30,1000,0.20768051847815513,33.18592670772834,152.3,0.6874140787418979
0:01:43,1100,0.19675054728984834,75.96957290840615,197.3,1.6193834199391945
0:01:56,1200,0.1881781643629074,71.44561739011938,194.9,1.5208367036493426
0:02:09,1300,0.1781380282342434,88.43304322045917,208.9,1.8908790321007427
0:02:23,1400,0.1718070162832737,104.386426354008,220.4,2.238396490035546
0:02:37,1500,0.16713388994336129,104.7402223203305,221.7,2.246103336527901
0:02:52,1600,0.16217972084879875,136.35221474700197,249.5,2.934717103050498
0:03:07,1700,0.15744786694645882,113.72073222697448,230.5,2.441728549536936
0:03:22,1800,0.15293219923973084,122.84885446248704,236.7,2.6405692473656375
0:03:37,1900,0.1500479534268379,135.16967445914526,249.0,2.9089574637751614
0:03:54,2000,0.1450935335457325,206.00252276972282,285.6,4.451931212798244
0:04:17,2100,0.1414915583282709,521.7638049787031,415.1,11.330256467630191
0:04:36,2200,0.13643936529755593,316.3491175162175,318.4,6.8556450694172835
0:04:56,2300,0.13428600400686264,572.6030965227473,348.2,12.437704412225655
0:05:16,2400,0.13078454852104188,562.0824794710339,346.6,12.208530570971353
0:05:34,2500,0.12903099298477172,263.9113655539121,311.2,5.713377369255655
0:05:50,2600,0.1252146426588297,508.145073011947,272.0,11.033595435060246
0:06:06,2700,0.12404202677309513,484.99319347470964,267.4,10.529270913055004
0:06:29,2800,0.12149275027215481,573.1233843007185,420.1,12.449038001125357
0:06:59,2900,0.1194714617729187,563.2760582772596,571.9,12.234530665691835
0:07:22,3000,0.11703295730054379,569.8151776999568,404.5,12.376974317918116
0:08:06,3100,0.11572174683213234,876.0593357794971,861.5,19.047985126865676
0:08:49,3200,0.11370789542794228,839.8116912106503,852.6,18.258391522096044
0:09:40,3300,0.11149841159582138,945.144375863271,1000.0,20.55288583101472
0:10:30,3400,0.11081763215363026,959.5237431230782,1000.0,20.866116016424776
0:10:46,3500,0.10919691719114781,376.4146715687426,248.5,8.164071531631615
0:11:36,3600,0.1080987086892128,946.0605220513353,1000.0,20.572842525573336
0:12:26,3700,0.10734239898622036,953.8954098929795,1000.0,20.74351230032517
0:13:16,3800,0.10534275099635124,945.2894791473476,1000.0,20.556046660538975
0:13:31,3900,0.10264556467533112,522.9811611519617,243.5,11.356774512059427
0:14:22,4000,0.1018887285888195,953.4776027353086,1000.0,20.73441107833825
0:14:39,4100,0.10034056901931762,534.8005212262315,279.9,11.614239272545792
0:15:29,4200,0.09990146815776825,951.2576774256593,1000.0,20.686053761651475
0:16:19,4300,0.09921074666082859,949.7816347502642,1000.0,20.653900669478954
0:16:56,4400,0.09617936171591282,877.4853285145279,705.0,19.079047965773448
0:17:46,4500,0.09717400215566158,955.451599284516,1000.0,20.777411253098048
0:18:36,4600,0.09634312383830547,955.2504396220065,1000.0,20.773029330218804
0:19:27,4700,0.09385764010250569,950.9792614461851,1000.0,20.67998894062729
0:20:12,4800,0.09241068437695503,933.1803129736008,872.7,20.292268964536607
0:21:02,4900,0.09214929096400738,954.7903019604785,1000.0,20.763006009829912
0:21:48,5000,0.09068352900445462,946.4287616329975,913.0,20.58086400178681
0:22:38,5100,0.08967191837728024,952.5650992567414,1000.0,20.714533734042455
0:23:28,5200,0.08965510010719299,951.4362642962633,1000.0,20.689943974452945
0:24:18,5300,0.08926689602434636,946.7429004905401,1000.0,20.58770698526548
0:25:09,5400,0.08774110153317452,959.6571896455977,1000.0,20.86902292312212
0:25:58,5500,0.08755047000944614,958.6075892369212,1000.0,20.846159154176238
0:26:22,5600,0.08604740157723427,1060.1089300420163,426.5,23.05719412013171
0:26:49,5700,0.0861504279077053,1052.6448173930398,486.5,22.894601055588772
0:27:21,5800,0.08460824616253376,1802.4662611414053,629.6,39.2281924860148
